"subject" "activity" "feature" "avg"
25 "SITTING" "fBodyBodyAccJerkMag-entropy()" -0.47920249367589
25 "SITTING" "fBodyBodyAccJerkMag-iqr()" -0.81150151193154
25 "SITTING" "fBodyBodyAccJerkMag-kurtosis()" -0.506172195461858
25 "SITTING" "fBodyBodyAccJerkMag-mad()" -0.777400722885086
25 "SITTING" "fBodyBodyAccJerkMag-max()" -0.79794047396088
25 "SITTING" "fBodyBodyAccJerkMag-maxInds" -0.911902820464548
25 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.779190075892421
25 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.168222731255721
25 "SITTING" "fBodyBodyAccJerkMag-min()" -0.883271989364303
25 "SITTING" "fBodyBodyAccJerkMag-skewness()" -0.222649410519804
25 "SITTING" "fBodyBodyAccJerkMag-sma()" -0.779190075892421
25 "SITTING" "fBodyBodyAccJerkMag-std()" -0.783547229755501
25 "SITTING" "fBodyBodyGyroJerkMag-energy()" -0.983917753080685
25 "SITTING" "fBodyBodyGyroJerkMag-entropy()" -0.357418001212689
25 "SITTING" "fBodyBodyGyroJerkMag-iqr()" -0.857872406454768
25 "SITTING" "fBodyBodyGyroJerkMag-kurtosis()" -0.61326454850978
25 "SITTING" "fBodyBodyGyroJerkMag-mad()" -0.863977626210269
25 "SITTING" "fBodyBodyGyroJerkMag-max()" -0.888587891564792
25 "SITTING" "fBodyBodyGyroJerkMag-maxInds" -0.910117591471883
25 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.875970674743276
25 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0471482866507579
25 "SITTING" "fBodyBodyGyroJerkMag-min()" -0.936421356161369
25 "SITTING" "fBodyBodyGyroJerkMag-skewness()" -0.301954766480782
25 "SITTING" "fBodyBodyGyroJerkMag-sma()" -0.875970674743276
25 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.877714953691932
25 "SITTING" "fBodyBodyGyroMag-energy()" -0.911065224816626
25 "SITTING" "fBodyBodyGyroMag-entropy()" -0.103162001276284
25 "SITTING" "fBodyBodyGyroMag-iqr()" -0.77229487603912
25 "SITTING" "fBodyBodyGyroMag-kurtosis()" -0.541920945777213
25 "SITTING" "fBodyBodyGyroMag-mad()" -0.69248482707824
25 "SITTING" "fBodyBodyGyroMag-max()" -0.731882961202934
25 "SITTING" "fBodyBodyGyroMag-maxInds" -0.889787474767726
25 "SITTING" "fBodyBodyGyroMag-mean()" -0.754236109755501
25 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.220820330447482
25 "SITTING" "fBodyBodyGyroMag-min()" -0.919805060704156
25 "SITTING" "fBodyBodyGyroMag-skewness()" -0.209518627597311
25 "SITTING" "fBodyBodyGyroMag-sma()" -0.754236109755501
25 "SITTING" "fBodyBodyGyroMag-std()" -0.697213120366748
25 "SITTING" "fBodyGyro-bandsEnergy()-1,16" -0.927868711271394
25 "SITTING" "fBodyGyro-bandsEnergy()-1,24" -0.927620487277914
25 "SITTING" "fBodyGyro-bandsEnergy()-1,8" -0.925764436446618
25 "SITTING" "fBodyGyro-bandsEnergy()-17,24" -0.978296469788101
25 "SITTING" "fBodyGyro-bandsEnergy()-17,32" -0.97784244008965
25 "SITTING" "fBodyGyro-bandsEnergy()-25,32" -0.992131913414833
25 "SITTING" "fBodyGyro-bandsEnergy()-25,48" -0.990299459413203
25 "SITTING" "fBodyGyro-bandsEnergy()-33,40" -0.988438774148329
25 "SITTING" "fBodyGyro-bandsEnergy()-33,48" -0.98643673200489
25 "SITTING" "fBodyGyro-bandsEnergy()-41,48" -0.984116725460473
25 "SITTING" "fBodyGyro-bandsEnergy()-49,56" -0.980901990546047
25 "SITTING" "fBodyGyro-bandsEnergy()-49,64" -0.981125658842706
25 "SITTING" "fBodyGyro-bandsEnergy()-57,64" -0.9826354700978
25 "SITTING" "fBodyGyro-bandsEnergy()-9,16" -0.950509007685412
25 "SITTING" "fBodyGyro-energy()-X" -0.903738327750611
25 "SITTING" "fBodyGyro-energy()-Y" -0.942017841002445
25 "SITTING" "fBodyGyro-energy()-Z" -0.941879313154034
25 "SITTING" "fBodyGyro-entropy()-X" -0.0938527814415648
25 "SITTING" "fBodyGyro-entropy()-Y" -0.115592806789731
25 "SITTING" "fBodyGyro-entropy()-Z" -0.191975809881174
25 "SITTING" "fBodyGyro-iqr()-X" -0.767849518977995
25 "SITTING" "fBodyGyro-iqr()-Y" -0.880554095403423
25 "SITTING" "fBodyGyro-iqr()-Z" -0.787290981613692
25 "SITTING" "fBodyGyro-kurtosis()-X" -0.414998663953056
25 "SITTING" "fBodyGyro-kurtosis()-Y" -0.384042622632372
25 "SITTING" "fBodyGyro-kurtosis()-Z" -0.531885318668704
25 "SITTING" "fBodyGyro-mad()-X" -0.656407010323961
25 "SITTING" "fBodyGyro-mad()-Y" -0.799148427726161
25 "SITTING" "fBodyGyro-mad()-Z" -0.729829536638142
25 "SITTING" "fBodyGyro-max()-X" -0.665254100419315
25 "SITTING" "fBodyGyro-max()-Y" -0.73633791963154
25 "SITTING" "fBodyGyro-max()-Z" -0.82737277799511
25 "SITTING" "fBodyGyro-maxInds-X" -0.895028523709046
25 "SITTING" "fBodyGyro-maxInds-Y" -0.923968766396088
25 "SITTING" "fBodyGyro-maxInds-Z" -0.87016271804401
25 "SITTING" "fBodyGyro-mean()-X" -0.672197763601467
25 "SITTING" "fBodyGyro-mean()-Y" -0.81313379207824
25 "SITTING" "fBodyGyro-mean()-Z" -0.746832213594132
25 "SITTING" "fBodyGyro-meanFreq()-X" -0.207601176327873
25 "SITTING" "fBodyGyro-meanFreq()-Y" -0.349146931885306
25 "SITTING" "fBodyGyro-meanFreq()-Z" -0.135139739853178
25 "SITTING" "fBodyGyro-min()-X" -0.926469790188264
25 "SITTING" "fBodyGyro-min()-Y" -0.929418424572127
25 "SITTING" "fBodyGyro-min()-Z" -0.928320462836186
25 "SITTING" "fBodyGyro-skewness()-X" -0.0927616062801932
25 "SITTING" "fBodyGyro-skewness()-Y" -0.015303306798533
25 "SITTING" "fBodyGyro-skewness()-Z" -0.199264839726161
25 "SITTING" "fBodyGyro-sma()" -0.734113817334963
25 "SITTING" "fBodyGyro-std()-X" -0.690398481943765
25 "SITTING" "fBodyGyro-std()-Y" -0.723584437530562
25 "SITTING" "fBodyGyro-std()-Z" -0.771208929095355
25 "SITTING" "tBodyAcc-arCoeff()-X,1" -0.182594734142445
25 "SITTING" "tBodyAcc-arCoeff()-X,2" 0.135938487256895
25 "SITTING" "tBodyAcc-arCoeff()-X,3" -0.0506363358762592
25 "SITTING" "tBodyAcc-arCoeff()-X,4" 0.127591379400489
25 "SITTING" "tBodyAcc-arCoeff()-Y,1" -0.124093621590807
25 "SITTING" "tBodyAcc-arCoeff()-Y,2" 0.0414082353268215
25 "SITTING" "tBodyAcc-arCoeff()-Y,3" 0.211202609887555
25 "SITTING" "tBodyAcc-arCoeff()-Y,4" -0.0649394745307335
25 "SITTING" "tBodyAcc-arCoeff()-Z,1" -0.110595711426406
25 "SITTING" "tBodyAcc-arCoeff()-Z,2" 0.0676975384854768
25 "SITTING" "tBodyAcc-arCoeff()-Z,3" 0.0584534811551345
25 "SITTING" "tBodyAcc-arCoeff()-Z,4" -0.131214137083227
25 "SITTING" "tBodyAcc-correlation()-X,Y" -0.0863670259183374
25 "SITTING" "tBodyAcc-correlation()-X,Z" -0.186829692202103
25 "SITTING" "tBodyAcc-correlation()-Y,Z" -0.0232163159468215
25 "SITTING" "tBodyAcc-energy()-X" -0.916698509657702
25 "SITTING" "tBodyAcc-energy()-Y" -0.897554360114914
25 "SITTING" "tBodyAcc-energy()-Z" -0.869200070105134
25 "SITTING" "tBodyAcc-entropy()-X" -0.0573342609784841
25 "SITTING" "tBodyAcc-entropy()-Y" -0.0840204392860636
25 "SITTING" "tBodyAcc-entropy()-Z" -0.172080605138386
25 "SITTING" "tBodyAcc-iqr()-X" -0.773595532440098
25 "SITTING" "tBodyAcc-iqr()-Y" -0.647536751149144
25 "SITTING" "tBodyAcc-iqr()-Z" -0.620685438444988
25 "SITTING" "tBodyAcc-mad()-X" -0.736110608354523
25 "SITTING" "tBodyAcc-mad()-Y" -0.540052949860636
25 "SITTING" "tBodyAcc-mad()-Z" -0.633559021444988
25 "SITTING" "tBodyAcc-max()-X" -0.606640381737653
25 "SITTING" "tBodyAcc-max()-Y" -0.322077312218582
25 "SITTING" "tBodyAcc-max()-Z" -0.586671851144743
25 "SITTING" "tBodyAcc-mean()-X" 0.275301467772127
25 "SITTING" "tBodyAcc-mean()-Y" -0.0193221769314914
25 "SITTING" "tBodyAcc-mean()-Z" -0.10962903098044
25 "SITTING" "tBodyAcc-min()-X" 0.602430652415648
25 "SITTING" "tBodyAcc-min()-Y" 0.427103115440587
25 "SITTING" "tBodyAcc-min()-Z" 0.665385171124694
25 "SITTING" "tBodyAcc-sma()" -0.58578351278313
25 "SITTING" "tBodyAcc-std()-X" -0.716264537547677
25 "SITTING" "tBodyAcc-std()-Y" -0.531421035602689
25 "SITTING" "tBodyAcc-std()-Z" -0.64709556105868
25 "SITTING" "tBodyAccJerk-arCoeff()-X,1" -0.156233913804645
25 "SITTING" "tBodyAccJerk-arCoeff()-X,2" 0.15917063217335
25 "SITTING" "tBodyAccJerk-arCoeff()-X,3" 0.0276692508432763
25 "SITTING" "tBodyAccJerk-arCoeff()-X,4" 0.109195276312763
25 "SITTING" "tBodyAccJerk-arCoeff()-Y,1" -0.154510600084597
25 "SITTING" "tBodyAccJerk-arCoeff()-Y,2" -0.00241880614955257
25 "SITTING" "tBodyAccJerk-arCoeff()-Y,3" 0.127737183671907
25 "SITTING" "tBodyAccJerk-arCoeff()-Y,4" 0.347510789645501
25 "SITTING" "tBodyAccJerk-arCoeff()-Z,1" -0.108216686020685
25 "SITTING" "tBodyAccJerk-arCoeff()-Z,2" 0.0459604235955257
25 "SITTING" "tBodyAccJerk-arCoeff()-Z,3" -0.0220551212169193
25 "SITTING" "tBodyAccJerk-arCoeff()-Z,4" 0.11278504602802
25 "SITTING" "tBodyAccJerk-correlation()-X,Y" -0.0842649475924939
25 "SITTING" "tBodyAccJerk-correlation()-X,Z" 0.0994643286026895
25 "SITTING" "tBodyAccJerk-correlation()-Y,Z" -0.068508769675379
25 "SITTING" "tBodyAccJerk-energy()-X" -0.957203452909535
25 "SITTING" "tBodyAccJerk-energy()-Y" -0.922668201222494
25 "SITTING" "tBodyAccJerk-energy()-Z" -0.979315790709047
25 "SITTING" "tBodyAccJerk-entropy()-X" -0.123893983000244
25 "SITTING" "tBodyAccJerk-entropy()-Y" -0.0810228595183374
25 "SITTING" "tBodyAccJerk-entropy()-Z" -0.205167427100244
25 "SITTING" "tBodyAccJerk-iqr()-X" -0.788742405696822
25 "SITTING" "tBodyAccJerk-iqr()-Y" -0.742963199266504
25 "SITTING" "tBodyAccJerk-iqr()-Z" -0.863105978533007
25 "SITTING" "tBodyAccJerk-mad()-X" -0.795715328679707
25 "SITTING" "tBodyAccJerk-mad()-Y" -0.704892172665037
25 "SITTING" "tBodyAccJerk-mad()-Z" -0.857111940342298
25 "SITTING" "tBodyAccJerk-max()-X" -0.817258803740831
25 "SITTING" "tBodyAccJerk-max()-Y" -0.830803566161369
25 "SITTING" "tBodyAccJerk-max()-Z" -0.877543541344743
25 "SITTING" "tBodyAccJerk-mean()-X" 0.0817657442063814
25 "SITTING" "tBodyAccJerk-mean()-Y" 0.00638633884442543
25 "SITTING" "tBodyAccJerk-mean()-Z" -0.010346171499489
25 "SITTING" "tBodyAccJerk-min()-X" 0.781018726430318
25 "SITTING" "tBodyAccJerk-min()-Y" 0.793827123838631
25 "SITTING" "tBodyAccJerk-min()-Z" 0.861460269022005
25 "SITTING" "tBodyAccJerk-sma()" -0.781215768606357
25 "SITTING" "tBodyAccJerk-std()-X" -0.79682335007335
25 "SITTING" "tBodyAccJerk-std()-Y" -0.722502919364303
25 "SITTING" "tBodyAccJerk-std()-Z" -0.860669382640587
25 "SITTING" "tBodyAccJerkMag-arCoeff()1" 0.0678773764535892
25 "SITTING" "tBodyAccJerkMag-arCoeff()2" 0.00748016683261614
25 "SITTING" "tBodyAccJerkMag-arCoeff()3" -0.071202477716357
25 "SITTING" "tBodyAccJerkMag-arCoeff()4" -0.113521480359364
25 "SITTING" "tBodyAccJerkMag-energy()" -0.950087625207824
25 "SITTING" "tBodyAccJerkMag-entropy()" -0.105699933596577
25 "SITTING" "tBodyAccJerkMag-iqr()" -0.81646110002445
25 "SITTING" "tBodyAccJerkMag-mad()" -0.789338878655257
25 "SITTING" "tBodyAccJerkMag-max()" -0.78899471594132
25 "SITTING" "tBodyAccJerkMag-mean()" -0.783445354474328
25 "SITTING" "tBodyAccJerkMag-min()" -0.856415217286064
25 "SITTING" "tBodyAccJerkMag-sma()" -0.783445354474328
25 "SITTING" "tBodyAccJerkMag-std()" -0.780451867848411
25 "SITTING" "tBodyAccMag-arCoeff()1" -0.201406404796846
25 "SITTING" "tBodyAccMag-arCoeff()2" 0.11376255806868
25 "SITTING" "tBodyAccMag-arCoeff()3" -0.00361581928452323
25 "SITTING" "tBodyAccMag-arCoeff()4" 0.0233690471588655
25 "SITTING" "tBodyAccMag-energy()" -0.847109126638142
25 "SITTING" "tBodyAccMag-entropy()" 0.195509193213936
25 "SITTING" "tBodyAccMag-iqr()" -0.740709084755501
25 "SITTING" "tBodyAccMag-mad()" -0.70012850400978
25 "SITTING" "tBodyAccMag-max()" -0.630706554478484
25 "SITTING" "tBodyAccMag-mean()" -0.583377749713936
25 "SITTING" "tBodyAccMag-min()" -0.831220002894866
25 "SITTING" "tBodyAccMag-sma()" -0.583377749713936
25 "SITTING" "tBodyAccMag-std()" -0.659015505611247
25 "SITTING" "tBodyGyro-arCoeff()-X,1" -0.388890117686797
25 "SITTING" "tBodyGyro-arCoeff()-X,2" 0.244281521206112
25 "SITTING" "tBodyGyro-arCoeff()-X,3" 0.140684895083399
25 "SITTING" "tBodyGyro-arCoeff()-X,4" -0.130088124549829
25 "SITTING" "tBodyGyro-arCoeff()-Y,1" -0.30781957211533
25 "SITTING" "tBodyGyro-arCoeff()-Y,2" 0.215567568154731
25 "SITTING" "tBodyGyro-arCoeff()-Y,3" -0.0986345156567237
25 "SITTING" "tBodyGyro-arCoeff()-Y,4" 0.194160250078068
25 "SITTING" "tBodyGyro-arCoeff()-Z,1" -0.214663425409834
25 "SITTING" "tBodyGyro-arCoeff()-Z,2" 0.12474965087154
25 "SITTING" "tBodyGyro-arCoeff()-Z,3" 0.0738705201572127
25 "SITTING" "tBodyGyro-arCoeff()-Z,4" -0.0218996046232763
25 "SITTING" "tBodyGyro-correlation()-X,Y" -0.310076373328606
25 "SITTING" "tBodyGyro-correlation()-X,Z" 0.0967795955922738
25 "SITTING" "tBodyGyro-correlation()-Y,Z" -0.149042765371638
25 "SITTING" "tBodyGyro-energy()-X" -0.891410467017115
25 "SITTING" "tBodyGyro-energy()-Y" -0.941305497408313
25 "SITTING" "tBodyGyro-energy()-Z" -0.940552494107579
25 "SITTING" "tBodyGyro-entropy()-X" -0.0923375141542298
25 "SITTING" "tBodyGyro-entropy()-Y" -0.0828219924630807
25 "SITTING" "tBodyGyro-entropy()-Z" -0.015779205397555
25 "SITTING" "tBodyGyro-iqr()-X" -0.676348225237164
25 "SITTING" "tBodyGyro-iqr()-Y" -0.751003093349633
25 "SITTING" "tBodyGyro-iqr()-Z" -0.79858982200489
25 "SITTING" "tBodyGyro-mad()-X" -0.683743168183374
25 "SITTING" "tBodyGyro-mad()-Y" -0.75183713599022
25 "SITTING" "tBodyGyro-mad()-Z" -0.757517316332518
25 "SITTING" "tBodyGyro-max()-X" -0.61244934175242
25 "SITTING" "tBodyGyro-max()-Y" -0.813368984889976
25 "SITTING" "tBodyGyro-max()-Z" -0.555286212933985
25 "SITTING" "tBodyGyro-mean()-X" -0.00298151164792176
25 "SITTING" "tBodyGyro-mean()-Y" -0.083900354157824
25 "SITTING" "tBodyGyro-mean()-Z" 0.0993606079900489
25 "SITTING" "tBodyGyro-min()-X" 0.634588986283619
25 "SITTING" "tBodyGyro-min()-Y" 0.799572385770171
25 "SITTING" "tBodyGyro-min()-Z" 0.640299645330073
25 "SITTING" "tBodyGyro-sma()" -0.62816184353489
25 "SITTING" "tBodyGyro-std()-X" -0.683131970775061
25 "SITTING" "tBodyGyro-std()-Y" -0.752261013276284
25 "SITTING" "tBodyGyro-std()-Z" -0.74741022
25 "SITTING" "tBodyGyroJerk-arCoeff()-X,1" -0.215630838271883
25 "SITTING" "tBodyGyroJerk-arCoeff()-X,2" 0.0541388543733496
25 "SITTING" "tBodyGyroJerk-arCoeff()-X,3" 0.10512758085446
25 "SITTING" "tBodyGyroJerk-arCoeff()-X,4" 0.184071128429829
25 "SITTING" "tBodyGyroJerk-arCoeff()-Y,1" -0.251443991585819
25 "SITTING" "tBodyGyroJerk-arCoeff()-Y,2" 0.181635405060098
25 "SITTING" "tBodyGyroJerk-arCoeff()-Y,3" 0.00156696918654768
25 "SITTING" "tBodyGyroJerk-arCoeff()-Y,4" 0.0200077527627384
25 "SITTING" "tBodyGyroJerk-arCoeff()-Z,1" -0.126836775784435
25 "SITTING" "tBodyGyroJerk-arCoeff()-Z,2" 0.0249159233142054
25 "SITTING" "tBodyGyroJerk-arCoeff()-Z,3" 0.158934167892152
25 "SITTING" "tBodyGyroJerk-arCoeff()-Z,4" 0.0172455433653227
25 "SITTING" "tBodyGyroJerk-correlation()-X,Y" 0.0128273072826406
25 "SITTING" "tBodyGyroJerk-correlation()-X,Z" 0.0755446531537408
25 "SITTING" "tBodyGyroJerk-correlation()-Y,Z" -0.116503418508093
25 "SITTING" "tBodyGyroJerk-energy()-X" -0.94520681797066
25 "SITTING" "tBodyGyroJerk-energy()-Y" -0.991093594718826
25 "SITTING" "tBodyGyroJerk-energy()-Z" -0.971244696650367
25 "SITTING" "tBodyGyroJerk-entropy()-X" 0.0293408737701711
25 "SITTING" "tBodyGyroJerk-entropy()-Y" 0.0250183744415648
25 "SITTING" "tBodyGyroJerk-entropy()-Z" -0.00605731321540342
25 "SITTING" "tBodyGyroJerk-iqr()-X" -0.764924375843521
25 "SITTING" "tBodyGyroJerk-iqr()-Y" -0.909325070953545
25 "SITTING" "tBodyGyroJerk-iqr()-Z" -0.843232762616137
25 "SITTING" "tBodyGyroJerk-mad()-X" -0.76626042002445
25 "SITTING" "tBodyGyroJerk-mad()-Y" -0.906289530146699
25 "SITTING" "tBodyGyroJerk-mad()-Z" -0.833154353422983
25 "SITTING" "tBodyGyroJerk-max()-X" -0.776146261105135
25 "SITTING" "tBodyGyroJerk-max()-Y" -0.918610634180929
25 "SITTING" "tBodyGyroJerk-max()-Z" -0.838570919022005
25 "SITTING" "tBodyGyroJerk-mean()-X" -0.108263884562298
25 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0389884753435208
25 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0555782223647433
25 "SITTING" "tBodyGyroJerk-min()-X" 0.805275956112469
25 "SITTING" "tBodyGyroJerk-min()-Y" 0.91763982992665
25 "SITTING" "tBodyGyroJerk-min()-Z" 0.880834343691932
25 "SITTING" "tBodyGyroJerk-sma()" -0.851564471809291
25 "SITTING" "tBodyGyroJerk-std()-X" -0.768682473178484
25 "SITTING" "tBodyGyroJerk-std()-Y" -0.902628080757946
25 "SITTING" "tBodyGyroJerk-std()-Z" -0.831848667286064
25 "SITTING" "tBodyGyroJerkMag-arCoeff()1" 0.129720280625917
25 "SITTING" "tBodyGyroJerkMag-arCoeff()2" -0.0977174943838631
25 "SITTING" "tBodyGyroJerkMag-arCoeff()3" 0.0419806030399511
25 "SITTING" "tBodyGyroJerkMag-arCoeff()4" -0.247997611451589
25 "SITTING" "tBodyGyroJerkMag-energy()" -0.978839374400978
25 "SITTING" "tBodyGyroJerkMag-entropy()" 0.137350315013521
25 "SITTING" "tBodyGyroJerkMag-iqr()" -0.885835165843521
25 "SITTING" "tBodyGyroJerkMag-mad()" -0.879920037408313
25 "SITTING" "tBodyGyroJerkMag-max()" -0.877703719682152
25 "SITTING" "tBodyGyroJerkMag-mean()" -0.849630706259169
25 "SITTING" "tBodyGyroJerkMag-min()" -0.871497725623472
25 "SITTING" "tBodyGyroJerkMag-sma()" -0.849630706259169
25 "SITTING" "tBodyGyroJerkMag-std()" -0.872776184449878
25 "SITTING" "tBodyGyroMag-arCoeff()1" -0.265629375947188
25 "SITTING" "tBodyGyroMag-arCoeff()2" 0.139201661746455
25 "SITTING" "tBodyGyroMag-arCoeff()3" 0.00122456921872861
25 "SITTING" "tBodyGyroMag-arCoeff()4" 0.012931100845379
25 "SITTING" "tBodyGyroMag-energy()" -0.873310542200489
25 "SITTING" "tBodyGyroMag-entropy()" 0.378734233021516
25 "SITTING" "tBodyGyroMag-iqr()" -0.663095593481296
25 "SITTING" "tBodyGyroMag-mad()" -0.648868039122164
25 "SITTING" "tBodyGyroMag-max()" -0.734501364694377
25 "SITTING" "tBodyGyroMag-mean()" -0.625733064258924
25 "SITTING" "tBodyGyroMag-min()" -0.73300209196577
25 "SITTING" "tBodyGyroMag-sma()" -0.625733064258924
25 "SITTING" "tBodyGyroMag-std()" -0.68515279467066
25 "SITTING" "tGravityAcc-arCoeff()-X,1" -0.59688734001956
25 "SITTING" "tGravityAcc-arCoeff()-X,2" 0.624214369565281
25 "SITTING" "tGravityAcc-arCoeff()-X,3" -0.651152427479218
25 "SITTING" "tGravityAcc-arCoeff()-X,4" 0.677797144229829
25 "SITTING" "tGravityAcc-arCoeff()-Y,1" -0.478100323529584
25 "SITTING" "tGravityAcc-arCoeff()-Y,2" 0.463062651882641
25 "SITTING" "tGravityAcc-arCoeff()-Y,3" -0.482823644187286
25 "SITTING" "tGravityAcc-arCoeff()-Y,4" 0.516723507544988
25 "SITTING" "tGravityAcc-arCoeff()-Z,1" -0.53679651208313
25 "SITTING" "tGravityAcc-arCoeff()-Z,2" 0.549795153254279
25 "SITTING" "tGravityAcc-arCoeff()-Z,3" -0.562129580484108
25 "SITTING" "tGravityAcc-arCoeff()-Z,4" 0.571060541056235
25 "SITTING" "tGravityAcc-correlation()-X,Y" 0.217587514956235
25 "SITTING" "tGravityAcc-correlation()-X,Z" -0.526082511022249
25 "SITTING" "tGravityAcc-correlation()-Y,Z" -0.00150967354816626
25 "SITTING" "tGravityAcc-energy()-X" 0.480075011515892
25 "SITTING" "tGravityAcc-energy()-Y" -0.741898072863081
25 "SITTING" "tGravityAcc-energy()-Z" -0.782116221244499
25 "SITTING" "tGravityAcc-entropy()-X" -0.667029961827628
25 "SITTING" "tGravityAcc-entropy()-Y" -0.800011605613692
25 "SITTING" "tGravityAcc-entropy()-Z" -0.318769818268704
25 "SITTING" "tGravityAcc-iqr()-X" -0.954580076757946
25 "SITTING" "tGravityAcc-iqr()-Y" -0.910906569178484
25 "SITTING" "tGravityAcc-iqr()-Z" -0.891417799080685
25 "SITTING" "tGravityAcc-mad()-X" -0.951176849682152
25 "SITTING" "tGravityAcc-mad()-Y" -0.903433314070905
25 "SITTING" "tGravityAcc-mad()-Z" -0.883050393327628
25 "SITTING" "tGravityAcc-max()-X" 0.617822568562592
25 "SITTING" "tGravityAcc-max()-Y" 0.0478836471075795
25 "SITTING" "tGravityAcc-max()-Z" 0.256359135796993
25 "SITTING" "tGravityAcc-mean()-X" 0.672386622127139
25 "SITTING" "tGravityAcc-mean()-Y" 0.0471601427530562
25 "SITTING" "tGravityAcc-mean()-Z" 0.239226040930391
25 "SITTING" "tGravityAcc-min()-X" 0.681401241452323
25 "SITTING" "tGravityAcc-min()-Y" 0.0423419660696822
25 "SITTING" "tGravityAcc-min()-Z" 0.211304122898914
25 "SITTING" "tGravityAcc-sma()" -0.143690883128533
25 "SITTING" "tGravityAcc-std()-X" -0.950017091344743
25 "SITTING" "tGravityAcc-std()-Y" -0.901088770963325
25 "SITTING" "tGravityAcc-std()-Z" -0.880682330706602
25 "SITTING" "tGravityAccMag-arCoeff()1" -0.201406404796846
25 "SITTING" "tGravityAccMag-arCoeff()2" 0.11376255806868
25 "SITTING" "tGravityAccMag-arCoeff()3" -0.00361581928452323
25 "SITTING" "tGravityAccMag-arCoeff()4" 0.0233690471588655
25 "SITTING" "tGravityAccMag-energy()" -0.847109126638142
25 "SITTING" "tGravityAccMag-entropy()" 0.195509193213936
25 "SITTING" "tGravityAccMag-iqr()" -0.740709084755501
25 "SITTING" "tGravityAccMag-mad()" -0.70012850400978
25 "SITTING" "tGravityAccMag-max()" -0.630706554478484
25 "SITTING" "tGravityAccMag-mean()" -0.583377749713936
25 "SITTING" "tGravityAccMag-min()" -0.831220002894866
25 "SITTING" "tGravityAccMag-sma()" -0.583377749713936
25 "SITTING" "tGravityAccMag-std()" -0.659015505611247
26 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0168646176131633
26 "SITTING" "angle(tBodyAccMean,gravity)" 0.0216677426573214
26 "SITTING" "angle(tBodyGyroJerkMean,gravityMean)" -0.0116245003683418
26 "SITTING" "angle(tBodyGyroMean,gravityMean)" -0.0175910559287245
26 "SITTING" "angle(X,gravityMean)" -0.482703779359694
26 "SITTING" "angle(Y,gravityMean)" -0.0100548626237245
26 "SITTING" "angle(Z,gravityMean)" -0.149815525406097
26 "SITTING" "fBodyAcc-bandsEnergy()-1,16" -0.849445061605952
26 "SITTING" "fBodyAcc-bandsEnergy()-1,24" -0.846926468645408
26 "SITTING" "fBodyAcc-bandsEnergy()-1,8" -0.859679123588435
26 "SITTING" "fBodyAcc-bandsEnergy()-17,24" -0.91058752422619
26 "SITTING" "fBodyAcc-bandsEnergy()-17,32" -0.910676912959184
26 "SITTING" "fBodyAcc-bandsEnergy()-25,32" -0.951061638494898
26 "SITTING" "fBodyAcc-bandsEnergy()-25,48" -0.942520626547619
26 "SITTING" "fBodyAcc-bandsEnergy()-33,40" -0.948612470008503
26 "SITTING" "fBodyAcc-bandsEnergy()-33,48" -0.941404097848639
26 "SITTING" "fBodyAcc-bandsEnergy()-41,48" -0.93505485372449
26 "SITTING" "fBodyAcc-bandsEnergy()-49,56" -0.947586218558673
26 "SITTING" "fBodyAcc-bandsEnergy()-49,64" -0.954168496488946
26 "SITTING" "fBodyAcc-bandsEnergy()-57,64" -0.967071764835884
26 "SITTING" "fBodyAcc-bandsEnergy()-9,16" -0.895179189585119
26 "SITTING" "fBodyAcc-energy()-X" -0.827311278818878
26 "SITTING" "fBodyAcc-energy()-Y" -0.809889275076531
26 "SITTING" "fBodyAcc-energy()-Z" -0.903145933571429
26 "SITTING" "fBodyAcc-entropy()-X" -0.291506725191327
26 "SITTING" "fBodyAcc-entropy()-Y" -0.298176075742347
26 "SITTING" "fBodyAcc-entropy()-Z" -0.294306070216837
26 "SITTING" "fBodyAcc-iqr()-X" -0.703375588430867
26 "SITTING" "fBodyAcc-iqr()-Y" -0.702570965325148
26 "SITTING" "fBodyAcc-iqr()-Z" -0.766498643339286
26 "SITTING" "fBodyAcc-kurtosis()-X" -0.407714179177806
26 "SITTING" "fBodyAcc-kurtosis()-Y" -0.632482446131122
26 "SITTING" "fBodyAcc-kurtosis()-Z" -0.609298316453316
26 "SITTING" "fBodyAcc-mad()-X" -0.612522716134949
26 "SITTING" "fBodyAcc-mad()-Y" -0.585532039203597
26 "SITTING" "fBodyAcc-mad()-Z" -0.699039882528061
26 "SITTING" "fBodyAcc-max()-X" -0.653615586212245
26 "SITTING" "fBodyAcc-max()-Y" -0.729428318285714
26 "SITTING" "fBodyAcc-max()-Z" -0.770034349479592
26 "SITTING" "fBodyAcc-maxInds-X" -0.796412111857143
26 "SITTING" "fBodyAcc-maxInds-Y" -0.778741496489796
